algorithm,model,baseline_strategy,metric,source_file,source_row,baseline_repetition,k,llm_metric,baseline_metric,delta,graph_source,pair_name,decoding_algorithm
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,181,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,181,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,181,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,182,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,182,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,182,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,182,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,182,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,182,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,183,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,183,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,183,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,183,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,183,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,183,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,184,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,184,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,184,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,184,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,184,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,184,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,185,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,185,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,185,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,185,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,185,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_00/raw_row.json,185,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,186,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,186,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,186,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,186,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,186,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,186,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,187,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,187,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,187,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,187,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,187,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,187,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,188,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,188,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,188,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,188,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,188,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,188,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,189,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,189,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,189,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,189,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,189,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,189,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,190,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,190,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,190,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,190,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,190,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,190,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,191,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,191,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,191,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,191,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,191,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_01/raw_row.json,191,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,192,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,192,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,192,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,192,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,192,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,192,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,193,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,193,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,193,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,193,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,193,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,193,,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,194,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,194,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,194,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,194,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,194,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,194,,0,0.0,0.0,0.0,philip_marlowe,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,195,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,195,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,195,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,195,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,195,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,195,,0,0.0,0.0,0.0,babs_johnson,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,196,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,196,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,196,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,196,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_1_to_subgraph_3/110/rep_02/raw_row.json,196,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_1_to_subgraph_3,beam
